"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[riveting]] and ","[[baffling]] and ",0.08139067888259888,0.47397518157958984,1,1,1,44,"Failed"
"excruciatingly [[unfunny]] and [[pitifully]] unromantic . ","excruciatingly [[hilarious]] and [[frighteningly]] unromantic . ",0.030253589153289795,0.7554401755332947,0,1,0,81,"Successful"
"war movies ","war movies ",0.7130081057548523,0.7130081057548523,1,1,0,1,"Skipped"
"an [[inuit]] [[masterpiece]] ","an [[greenland]] [[linchpin]] ",0.08449554443359375,0.5501260757446289,1,0,1,18,"Successful"
"[[oscar]] ","[[piglet]] ",0.2567605972290039,0.4600893259048462,1,1,1,7,"Failed"
"the cliché-laden screenplay ","the cliché-laden screenplay ",0.5090720057487488,0.5090720057487488,1,1,0,1,"Skipped"
"girlfriends are [[bad]] , wives are [[worse]] ","girlfriends are [[wicked]] , wives are [[strongest]] ",0.008747637271881104,0.7998961210250854,0,1,0,78,"Successful"
"provide much more [[insight]] ","provide much more [[inkling]] ",0.22820061445236206,0.5559185147285461,1,0,1,22,"Successful"
", and as easy to be [[bored]] by as your abc 's , ",", and as easy to be [[piercing]] by as your abc 's , ",0.09578019380569458,0.5323185920715332,0,1,0,18,"Successful"
"what you [[wish]] for ","what you [[trying]] for ",0.20526140928268433,0.5563626289367676,1,0,1,52,"Successful"
"[[fluid]] and [[mesmerizing]] ","[[lubrication]] and [[mystifying]] ",0.04648852348327637,0.5169070363044739,1,0,1,62,"Successful"
"... a vivid , thoughtful , unapologetically raw coming-of-age [[tale]] full of sex , drugs and rock 'n' [[roll]] . ","... a vivid , thoughtful , unapologetically raw coming-of-age [[retold]] full of sex , drugs and rock 'n' [[slippery]] . ",0.0819578766822815,0.505082368850708,1,0,1,40,"Successful"
"it 's a testament to the film 's considerable charm that it succeeds in [[entertaining]] , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . ","it 's a testament to the film 's considerable charm that it succeeds in [[antics]] , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . ",0.35308516025543213,0.5000754594802856,1,0,1,45,"Successful"
"ransacks ","ransacks ",0.544144332408905,0.544144332408905,1,1,0,1,"Skipped"
"lacks the charisma and ability to carry the film on his [[admittedly]] broad shoulders . ","lacks the charisma and ability to carry the film on his [[certainly]] broad shoulders . ",0.2046108841896057,0.7707804441452026,0,1,0,30,"Successful"
"book report ","book report ",0.5612537860870361,0.5612537860870361,1,1,0,1,"Skipped"
"[[leave]] the theater ","[[enables]] the theater ",0.44954657554626465,0.699510931968689,0,1,0,50,"Successful"
"[[spousal]] [[abuse]] ","[[family]] [[taunt]] ",0.29396986961364746,0.7010209560394287,0,1,0,79,"Successful"
"the director , with his [[fake]] backdrops and stately pacing , ","the director , with his [[fictional]] backdrops and stately pacing , ",0.15758591890335083,0.727815568447113,0,1,0,27,"Successful"
"a [[diverse]] and astonishingly [[articulate]] [[cast]] of palestinian and israeli children . ","a [[dissimilar]] and astonishingly [[phraseology]] [[thrown]] of palestinian and israeli children . ",0.043608009815216064,0.7828930020332336,1,0,1,69,"Successful"
"anyone who [[suffers]] through this film ","anyone who [[adversity]] through this film ",0.15745443105697632,0.7871537208557129,0,1,0,36,"Successful"
"one carried by a [[strong]] sense of humanism ","one carried by a [[loud]] sense of humanism ",0.03589189052581787,0.6491590738296509,1,0,1,53,"Successful"
"for all its brilliant touches , dragon [[loses]] its [[fire]] [[midway]] , [[nearly]] flickering out by its perfunctory conclusion . ","for all its brilliant touches , dragon [[looses]] its [[campfire]] [[semester]] , [[closer]] flickering out by its perfunctory conclusion . ",0.08158129453659058,0.5743612051010132,0,1,0,81,"Successful"
"another [[entertaining]] romp from [[robert]] rodriguez . ","another [[joke]] romp from [[roberto]] rodriguez . ",0.048480093479156494,0.8133383989334106,1,0,1,48,"Successful"
"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from [[pleasing]] , relatively lightweight commercial fare such as [[notting]] hill to commercial fare with [[real]] thematic [[heft]] . ","directed with purpose and finesse by england 's roger mitchell , who handily makes the move from [[gentil]] , relatively lightweight commercial fare such as [[finchley]] hill to commercial fare with [[substantive]] thematic [[gravitas]] . ",0.038912951946258545,0.5269017219543457,1,0,1,96,"Successful"
"it 'll [[probably]] be in [[video]] stores by christmas ","it 'll [[certainly]] be in [[photographer]] stores by christmas ",0.08592826128005981,0.8185983300209045,0,1,0,59,"Successful"
"[[funny]] , [[triumphant]] , ","[[outlandish]] , [[victors]] , ",0.07196426391601562,0.7153525352478027,1,0,1,44,"Successful"
"[[underachiever]] ","[[workaholic]] ",0.4118240475654602,0.6146193742752075,0,1,0,16,"Successful"
"a film of ideas and [[wry]] [[comic]] mayhem ","a film of ideas and [[snide]] [[unfunny]] mayhem ",0.03589349985122681,0.9496251940727234,1,0,1,36,"Successful"
"of moviegoers for real characters and [[compelling]] plots ","of moviegoers for real characters and [[overriding]] plots ",0.11813938617706299,0.6644059419631958,1,0,1,13,"Successful"
"dime-store ruminations ","dime-store ruminations ",0.46472346782684326,0.46472346782684326,0,0,0,3,"Failed"
"[[worth]] a ","[[sentence]] a ",0.15263831615447998,0.5343859791755676,1,0,1,32,"Successful"
", reality shows -- [[reality]] shows for god 's sake ! ",", reality shows -- [[genuine]] shows for god 's sake ! ",0.20243322849273682,0.8299094438552856,0,1,0,27,"Successful"
"whatever the movie 's sentimental , [[hypocritical]] lessons about [[sexism]] , its true colors come out in various [[wet]] t-shirt and shower scenes . ","whatever the movie 's sentimental , [[pious]] lessons about [[chauvinism]] , its true colors come out in various [[moist]] t-shirt and shower scenes . ",0.03723388910293579,0.5846160650253296,0,1,0,64,"Successful"
"'ll cry for your [[money]] back ","'ll cry for your [[silver]] back ",0.06553345918655396,0.542749285697937,0,1,0,33,"Successful"
"[[enthralling]] ","[[puzzling]] ",0.15765303373336792,0.5028499364852905,1,0,1,45,"Successful"
"is [[worse]] : the [[part]] where nothing 's [[happening]] , or the [[part]] where something 's [[happening]] ","is [[greatest]] : the [[share]] where nothing 's [[phenomena]] , or the [[share]] where something 's [[phenomena]] ",0.021328091621398926,0.5887045860290527,0,1,0,125,"Successful"
"like [[max]] [[rothman]] 's [[future]] , [[does]] not [[work]] . ","like [[maximum]] [[shapiro]] 's [[expectant]] , [[wishes]] not [[works]] . ",0.09741634130477905,0.7933849096298218,0,1,0,117,"Successful"
"of [[quirky]] characters and an [[engaging]] story ","of [[weird]] characters and an [[entail]] story ",0.027361392974853516,0.7593748569488525,1,0,1,66,"Successful"
"has the thrown-together feel of a summer-camp talent show : [[hastily]] written , underrehearsed , [[arbitrarily]] plotted and ","has the thrown-together feel of a summer-camp talent show : [[triumphantly]] written , underrehearsed , [[unwisely]] plotted and ",0.07487529516220093,0.6019072532653809,0,1,0,69,"Successful"
"making kahlo 's [[art]] a [[living]] , ","making kahlo 's [[artsy]] a [[lifespan]] , ",0.06015956401824951,0.6650967597961426,1,0,1,61,"Successful"
"[[bad]] run ","[[wicked]] run ",0.08253782987594604,0.5767456293106079,0,1,0,31,"Successful"
"may just end up [[trying]] to [[drown]] yourself in a [[lake]] afterwards . ","may just end up [[appealing]] to [[immersed]] yourself in a [[wu]] afterwards . ",0.020550251007080078,0.7600041627883911,0,1,0,87,"Successful"
"[[many]] [[pleasures]] ","[[several]] [[excitements]] ",0.17513293027877808,0.6254092454910278,1,0,1,68,"Successful"
"is [[worth]] searching out ","is [[punishment]] searching out ",0.1962530016899109,0.7305753827095032,1,0,1,21,"Successful"
"at this time , with this cast , this movie is [[hopeless]] ","at this time , with this cast , this movie is [[sorrowful]] ",0.13425272703170776,0.8032050728797913,0,1,0,32,"Successful"
"time [[bombs]] ","time [[strikes]] ",0.39814597368240356,0.7712441682815552,0,1,0,52,"Successful"
"balances both [[traditional]] or [[modern]] stories together in a manner that one never overwhelms the other . ","balances both [[typical]] or [[update]] stories together in a manner that one never overwhelms the other . ",0.15886694192886353,0.5101927518844604,1,0,1,32,"Successful"
"the surface histrionics [[failing]] to [[compensate]] for the paper-thin characterizations and [[facile]] [[situations]] ","the surface histrionics [[frailty]] to [[rewarded]] for the paper-thin characterizations and [[effortless]] [[example]] ",0.013747036457061768,0.5040234923362732,0,1,0,132,"Successful"
"plumbs [[uncharted]] depths of [[stupidity]] , incoherence and sub-sophomoric sexual [[banter]] . ","plumbs [[unsung]] depths of [[madness]] , incoherence and sub-sophomoric sexual [[entertaining]] . ",0.0435713529586792,0.8622469902038574,0,1,0,103,"Successful"
"a sour taste in one 's [[mouth]] ","a sour taste in one 's [[oral]] ",0.12673521041870117,0.5861074328422546,0,1,0,16,"Successful"
"[[decent]] [[performance]] ","[[alright]] [[upshot]] ",0.07798570394515991,0.6597543954849243,1,0,1,87,"Successful"
"... familiar and [[predictable]] , and 4/5ths of it might as well have come from a xerox machine [[rather]] than ( writer-director ) franc . ","... familiar and [[anticipated]] , and 4/5ths of it might as well have come from a xerox machine [[perfectly]] than ( writer-director ) franc . ",0.02204608917236328,0.6919866800308228,0,1,0,52,"Successful"
"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a [[compelling]] dramatic means of addressing a [[complex]] situation , it does so without compromising that [[complexity]] . ","a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a [[convincing]] dramatic means of addressing a [[messy]] situation , it does so without compromising that [[subtlety]] . ",0.05736052989959717,0.5064418315887451,1,0,1,102,"Successful"
"responsible for one of the [[worst]] movies of one year ","responsible for one of the [[finest]] movies of one year ",0.09262442588806152,0.9651304483413696,0,1,0,44,"Successful"
"appalling , [[shamelessly]] [[manipulative]] and [[contrived]] ","appalling , [[openly]] [[devious]] and [[manmade]] ",0.016056180000305176,0.7320947051048279,0,1,0,97,"Successful"
"[[movie]] [[love]] ","[[video]] [[darlings]] ",0.126595139503479,0.6231083273887634,1,0,1,77,"Successful"
"human darkness ","human darkness ",0.828262448310852,0.828262448310852,1,1,0,1,"Skipped"
"understand that the idea of [[exploiting]] [[molestation]] for laughs is funny , not actually [[exploiting]] it yourself ","understand that the idea of [[harvesting]] [[molesting]] for laughs is funny , not actually [[utilizing]] it yourself ",0.04508417844772339,0.5009374618530273,0,1,0,51,"Successful"
"it 's too [[loud]] to [[shout]] [[insults]] at the screen ","it 's too [[energetic]] to [[weep]] [[shaming]] at the screen ",0.017352521419525146,0.5742537975311279,0,1,0,142,"Successful"
"'s a long way from orwell 's dark , intelligent [[warning]] cry ( 1984 ) ","'s a long way from orwell 's dark , intelligent [[observant]] cry ( 1984 ) ",0.16307634115219116,0.8362422585487366,0,1,0,55,"Successful"
"a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it [[provides]] a fresh view of an old type -- ","a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it [[entails]] a fresh view of an old type -- ",0.11642396450042725,0.5433006286621094,1,0,1,64,"Successful"
"the [[perfect]] movie ","the [[foolproof]] movie ",0.14342153072357178,0.5813628435134888,1,0,1,17,"Successful"
"[[ardently]] [[waste]] [[viewers]] ' time with a gobbler like this ","[[intensely]] [[jingles]] [[admirers]] ' time with a gobbler like this ",0.09694880247116089,0.6056312322616577,0,1,0,103,"Successful"
"oscar-sweeping franchise [[predecessor]] ","oscar-sweeping franchise [[substituted]] ",0.25771766901016235,0.584938645362854,1,0,1,21,"Successful"
"it sets out with no pretensions and [[delivers]] big time ","it sets out with no pretensions and [[entails]] big time ",0.32079750299453735,0.9191498756408691,1,0,1,55,"Successful"
"see how [[many]] times they can work the words `` [[radical]] '' or `` [[suck]] '' into a [[sentence]] ","see how [[varied]] times they can work the words `` [[extreme]] '' or `` [[breath]] '' into a [[phrases]] ",0.03100442886352539,0.5172708034515381,0,1,0,76,"Successful"
"[[give]] you enough to [[feel]] [[good]] about ","[[pay]] you enough to [[logic]] [[adequate]] about ",0.025135576725006104,0.7884828448295593,1,0,1,112,"Successful"
"[[unexpectedly]] [[insightful]] ","[[terribly]] [[indicative]] ",0.1236984133720398,0.7615629434585571,1,0,1,81,"Successful"
"allen 's [[romantic]] comedies so pertinent and [[enduring]] ","allen 's [[sloppy]] comedies so pertinent and [[prolonged]] ",0.02008068561553955,0.8351590633392334,1,0,1,35,"Successful"
"is an [[extraordinary]] film , not least ","is an [[unpaid]] film , not least ",0.4224874973297119,0.9129317998886108,1,0,1,45,"Successful"
"a doubt ","a doubt ",0.7472133040428162,0.7472133040428162,1,1,0,1,"Skipped"
"[[maudlin]] or ","[[melancholy]] or ",0.1681673526763916,0.4540615677833557,0,0,0,44,"Failed"
"with the the [[wisdom]] and humor of its [[subjects]] ","with the the [[prudent]] and humor of its [[problem]] ",0.053471505641937256,0.8753757476806641,1,0,1,74,"Successful"
"a party-hearty [[teen]] [[flick]] that scalds like [[acid]] . ","a party-hearty [[kids]] [[cinema]] that scalds like [[acidity]] . ",0.05178189277648926,0.7005049586296082,0,1,0,80,"Successful"
"the [[wan]] , [[thinly]] sketched story ","the [[beaches]] , [[modestly]] sketched story ",0.08983665704727173,0.7162883281707764,0,1,0,26,"Successful"
"provide the [[funniest]] moments in this oddly [[sweet]] comedy about jokester highway [[patrolmen]] ","provide the [[unfunny]] moments in this oddly [[mild]] comedy about jokester highway [[sergeants]] ",0.016800642013549805,0.7239747047424316,1,0,1,123,"Successful"
"this romantic/comedy asks the [[question]] how much souvlaki can you take before [[indigestion]] sets in . ","this romantic/comedy asks the [[matters]] how much souvlaki can you take before [[digestion]] sets in . ",0.07921087741851807,0.511782169342041,0,1,0,42,"Successful"
"again [[dazzle]] and [[delight]] us ","again [[stare]] and [[gratification]] us ",0.04572325944900513,0.5513365268707275,1,0,1,71,"Successful"
"that beneath the familiar , funny surface is a far bigger , far more [[meaningful]] story than one in which little green men come to earth for harvesting purposes ","that beneath the familiar , funny surface is a far bigger , far more [[sizable]] story than one in which little green men come to earth for harvesting purposes ",0.45361942052841187,0.563842236995697,1,0,1,62,"Successful"
"aspires to be more than another `` [[best]] man '' clone by weaving a [[theme]] throughout this [[funny]] film ","aspires to be more than another `` [[biggest]] man '' clone by weaving a [[topic]] throughout this [[outlandish]] film ",0.021613240242004395,0.5877124667167664,1,0,1,90,"Successful"
"impresses as a skillfully assembled , highly [[polished]] and professional adaptation ... just about as [[chilling]] and unsettling as ` manhunter ' was . ","impresses as a skillfully assembled , highly [[brushed]] and professional adaptation ... just about as [[horrific]] and unsettling as ` manhunter ' was . ",0.20219135284423828,0.6069348454475403,1,0,1,47,"Successful"
"failure to construct a story with even a [[trace]] of dramatic interest ","failure to construct a story with even a [[trails]] of dramatic interest ",0.09135645627975464,0.5907542705535889,0,1,0,39,"Successful"
"but it also comes with the [[laziness]] and [[arrogance]] of a [[thing]] that already knows it 's won . ","but it also comes with the [[idleness]] and [[haughty]] of a [[something]] that already knows it 's won . ",0.23065364360809326,0.8317047357559204,0,1,0,33,"Successful"
"it 's a [[frightful]] [[vanity]] film that , no doubt , pays off what [[debt]] miramax felt they owed to benigni . ","it 's a [[spooky]] [[courtesy]] film that , no doubt , pays off what [[indebted]] miramax felt they owed to benigni . ",0.21072208881378174,0.5158936977386475,0,1,0,83,"Successful"
"[[laughed]] at ","[[joke]] at ",0.2848459482192993,0.6431840062141418,1,0,1,49,"Successful"
", future lizard endeavors will need to adhere more closely to the [[laws]] of laughter ",", future lizard endeavors will need to adhere more closely to the [[bill]] of laughter ",0.2664088010787964,0.8334800601005554,0,1,0,44,"Successful"
"a philosophical [[void]] ","a philosophical [[negate]] ",0.48386186361312866,0.6937164068222046,0,1,0,48,"Successful"
"[[unlikable]] characters and a self-conscious [[sense]] ","[[likable]] characters and a self-conscious [[senses]] ",0.10088992118835449,0.7343625426292419,0,1,0,54,"Successful"
"intelligence or invention ","intelligence or invention ",0.6671266555786133,0.6671266555786133,0,0,1,1,"Skipped"
"[[hot]] on the [[hardwood]] proves once again that a man in [[drag]] is not in and of himself funny . ","[[warm]] on the [[woodland]] proves once again that a man in [[transvestite]] is not in and of himself funny . ",0.17681550979614258,0.5021089315414429,0,1,0,47,"Successful"
"[[hopelessly]] [[juvenile]] ","[[frantically]] [[childhood]] ",0.11895084381103516,0.7431032657623291,0,1,0,50,"Successful"
"[[shakespearean]] -- both in depth and [[breadth]] -- ","[[othello]] -- both in depth and [[gamut]] -- ",0.07006251811981201,0.5476013422012329,1,0,1,40,"Successful"
"[[unique]] directing [[style]] ","[[single]] directing [[mode]] ",0.07051032781600952,0.6825475096702576,1,0,1,66,"Successful"
"required to give this comic slugfest some heart ","required to give this comic slugfest some heart ",0.9696010947227478,0.9696010947227478,1,1,0,1,"Skipped"
"feel more like a non-stop [[cry]] for attention ","feel more like a non-stop [[tears]] for attention ",0.12665754556655884,0.6323872804641724,0,1,0,56,"Successful"
"hip hop [[beat]] ","hip hop [[overpowered]] ",0.36662381887435913,0.680776834487915,1,0,1,54,"Successful"
"[[feel]] more like literary conceits than flesh-and-blood [[humans]] ","[[seeing]] more like literary conceits than flesh-and-blood [[beings]] ",0.07548439502716064,0.5091639757156372,0,1,0,61,"Successful"
"no [[explanation]] ","no [[interpretation]] ",0.12726175785064697,0.2845739722251892,0,0,0,47,"Failed"
"[[funniest]] and ","[[joke]] and ",0.12828779220581055,0.5105141997337341,1,0,1,42,"Successful"
"a [[chilly]] , [[remote]] , emotionally [[distant]] piece ... so [[dull]] that its tagline should be ","a [[cool]] , [[peripheral]] , emotionally [[distance]] piece ... so [[somber]] that its tagline should be ",0.02636796236038208,0.5827534794807434,0,1,0,82,"Successful"
"starts off [[witty]] and [[sophisticated]] and you ","starts off [[ironical]] and [[difficult]] and you ",0.02169889211654663,0.5719218850135803,1,0,1,44,"Successful"
"a bargain-basement european [[pickup]] ","a bargain-basement european [[captures]] ",0.18610984086990356,0.8931125402450562,0,1,0,34,"Successful"
", but what really sets the film apart is debrauwer 's refusal to push the easy [[emotional]] [[buttons]] ",", but what really sets the film apart is debrauwer 's refusal to push the easy [[affective]] [[keystrokes]] ",0.157146155834198,0.5161303281784058,1,0,1,23,"Successful"
"shines on all the characters , as the direction is intelligently [[accomplished]] ","shines on all the characters , as the direction is intelligently [[been]] ",0.020430386066436768,0.5067945718765259,1,0,1,47,"Successful"
"taps into the primal fears of young people trying to cope with the [[mysterious]] and brutal nature of adults ","taps into the primal fears of young people trying to cope with the [[inexplicable]] and brutal nature of adults ",0.15446412563323975,0.6816205382347107,1,0,1,25,"Successful"
"lead a group of talented friends astray ","lead a group of talented friends astray ",0.5986879467964172,0.5986879467964172,0,0,1,1,"Skipped"
"it 's just weirdness for the sake of weirdness , and where human nature should be [[ingratiating]] , it 's just [[grating]] . ","it 's just weirdness for the sake of weirdness , and where human nature should be [[beguiling]] , it 's just [[grille]] . ",0.05888897180557251,0.6010665893554688,0,1,0,46,"Successful"
"this [[gentle]] , [[mesmerizing]] [[portrait]] ","this [[inoffensive]] , [[mystifying]] [[headshots]] ",0.01630920171737671,0.8793506026268005,1,0,1,96,"Successful"
"[[genial]] is the conceit , this is one of those [[rare]] pictures that you root for throughout , ","[[parece]] is the conceit , this is one of those [[low]] pictures that you root for throughout , ",0.032410383224487305,0.5075228214263916,1,0,1,48,"Successful"
"draws the audience into the unexplainable pain and eccentricities that are [[attached]] to the concept of loss ","draws the audience into the unexplainable pain and eccentricities that are [[fastened]] to the concept of loss ",0.32425469160079956,0.7618705630302429,1,0,1,32,"Successful"
"spliced together bits and pieces of midnight run and 48 [[hours]] ( and , for that matter , shrek ) ","spliced together bits and pieces of midnight run and 48 [[moments]] ( and , for that matter , shrek ) ",0.2051340937614441,0.5454259514808655,0,1,0,43,"Successful"
"is so busy making reference to other films and [[trying]] to be other films that it [[fails]] to have a heart , mind or humor of its own ","is so busy making reference to other films and [[endeavours]] to be other films that it [[disappoint]] to have a heart , mind or humor of its own ",0.0994945764541626,0.5058200359344482,0,1,0,105,"Successful"
"it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success . ","it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success . ",0.9752397537231445,0.9752397537231445,1,1,0,1,"Skipped"
"handles it in the most [[unexpected]] way ","handles it in the most [[unintentional]] way ",0.061936259269714355,0.8746134042739868,1,0,1,40,"Successful"
"those eternally devoted to the insanity of black will have an [[intermittently]] [[good]] time . ","those eternally devoted to the insanity of black will have an [[normally]] [[groovy]] time . ",0.035953640937805176,0.8237900137901306,1,0,1,66,"Successful"
"[[obscenely]] [[bad]] ","[[extraordinarily]] [[unfavourable]] ",0.05502504110336304,0.7447279691696167,0,1,0,84,"Successful"
"devastatingly ","devastatingly ",0.5139652490615845,0.5139652490615845,1,1,0,1,"Skipped"
"i [[do]] n't see the [[point]] ","i [[accomplished]] n't see the [[respect]] ",0.12916040420532227,0.8924233317375183,0,1,0,59,"Successful"
"comes off like a [[bad]] [[imitation]] of the bard ","comes off like a [[wicked]] [[forged]] of the bard ",0.02233707904815674,0.8500774502754211,0,1,0,86,"Successful"
"that excites the [[imagination]] and tickles the [[funny]] bone ","that excites the [[idea]] and tickles the [[outlandish]] bone ",0.043046653270721436,0.6905701160430908,1,0,1,58,"Successful"
"one of its [[strengths]] ","one of its [[forces]] ",0.0977587103843689,0.48511791229248047,1,1,1,21,"Failed"
"of [[masterpiece]] ","of [[linchpin]] ",0.15676838159561157,0.4484745264053345,1,1,1,11,"Failed"
"into this dream hispanic [[role]] with a teeth-clenching [[gusto]] ","into this dream hispanic [[function]] with a teeth-clenching [[aftertaste]] ",0.034128785133361816,0.6776701211929321,1,0,1,72,"Successful"
"[[stiff]] or just [[plain]] [[bad]] ","[[stark]] or just [[straightforward]] [[unfavourable]] ",0.007593929767608643,0.20341062545776367,0,0,0,65,"Failed"
"makes these [[lives]] count ","makes these [[deaths]] count ",0.10621112585067749,0.5547926425933838,1,0,1,33,"Successful"
"jolts the [[laughs]] from the audience -- ","jolts the [[joke]] from the audience -- ",0.27237337827682495,0.8092139959335327,1,0,1,52,"Successful"
"a [[delightful]] [[stimulus]] ","a [[loverly]] [[pacing]] ",0.07387650012969971,0.6461735367774963,1,0,1,90,"Successful"
"[[has]] no [[point]] ","[[enjoy]] no [[respect]] ",0.13272064924240112,0.613058865070343,0,1,0,52,"Successful"
"of isolation and [[frustration]] ","of isolation and [[disappoint]] ",0.2489253282546997,0.6879315376281738,0,1,0,50,"Successful"
"[[winning]] [[shot]] ","[[victors]] [[shoot]] ",0.15476256608963013,0.7437974810600281,1,0,1,102,"Successful"
"of its music or comic antics , but through the perverse pleasure of watching disney [[scrape]] the [[bottom]] of its own cracker barrel ","of its music or comic antics , but through the perverse pleasure of watching disney [[itch]] the [[likes]] of its own cracker barrel ",0.06378000974655151,0.5915696620941162,0,1,0,41,"Successful"
"feeling guilty for it ... then , [[miracle]] of miracles , the movie does a flip-flop . ","feeling guilty for it ... then , [[panacea]] of miracles , the movie does a flip-flop . ",0.19418412446975708,0.7306391000747681,1,0,1,18,"Successful"
"[[lewis]] ","[[soares]] ",0.2602878212928772,0.4418007731437683,1,1,1,23,"Failed"
"that there 's no other [[reason]] why anyone [[should]] [[bother]] remembering it ","that there 's no other [[grounded]] why anyone [[hoped]] [[intellect]] remembering it ",0.009420454502105713,0.5199763774871826,0,1,0,106,"Successful"
"bogdanovich [[puts]] [[history]] in [[perspective]] and , [[via]] [[kirsten]] dunst 's [[remarkable]] [[performance]] , he showcases davies as a [[young]] woman of great [[charm]] , [[generosity]] and [[diplomacy]] . ","bogdanovich [[exposes]] [[bygone]] in [[idea]] and , [[per]] [[jennifer]] dunst 's [[unpaid]] [[executes]] , he showcases davies as a [[jeune]] woman of great [[temptation]] , [[indulgence]] and [[foreigner]] . ",0.010535717010498047,0.5922382473945618,1,0,1,373,"Successful"
"father [[cliché]] ","father [[metaphor]] ",0.21524417400360107,0.7200728058815002,0,1,0,45,"Successful"
"domestic tension and unhappiness ","domestic tension and unhappiness ",0.6879022717475891,0.6879022717475891,1,1,0,1,"Skipped"
"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ","the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ",0.5273512601852417,0.5273512601852417,1,1,0,1,"Skipped"
"called the [[best]] [[korean]] film of 2002 ","called the [[preferably]] [[ambrose]] film of 2002 ",0.07939720153808594,0.5821270942687988,1,0,1,51,"Successful"
"one of the [[best]] rock ","one of the [[biggest]] rock ",0.06735885143280029,0.5745911598205566,1,0,1,40,"Successful"
"it forces you to watch people doing unpleasant things to each other and themselves ","it forces you to watch people doing unpleasant things to each other and themselves ",0.7189866900444031,0.7189866900444031,0,0,1,1,"Skipped"
"of the holiday [[box]] office pie ","of the holiday [[cardboard]] office pie ",0.23412054777145386,0.7451146841049194,1,0,1,12,"Successful"
"inexpressible and [[drab]] [[wannabe]] ","inexpressible and [[unsavoury]] [[midshipman]] ",0.06204414367675781,0.4713173508644104,0,0,0,47,"Failed"
"the [[hail]] of [[bullets]] , none of which ever [[seem]] to hit ","the [[acclaimed]] of [[bucks]] , none of which ever [[gaze]] to hit ",0.04364138841629028,0.5948294401168823,0,1,0,104,"Successful"
"like an extended , open-ended [[poem]] than a [[traditionally]] structured story ","like an extended , open-ended [[lyrics]] than a [[normally]] structured story ",0.05058258771896362,0.8773637413978577,1,0,1,83,"Successful"
"'s about as convincing as any other [[arnie]] musclefest , but has a [[little]] too much resonance with real world events and ","'s about as convincing as any other [[arnold]] musclefest , but has a [[petite]] too much resonance with real world events and ",0.21492654085159302,0.7310763597488403,0,1,0,25,"Successful"
"to [[hate]] ","to [[disliked]] ",0.34520667791366577,0.6668522357940674,0,1,0,45,"Successful"
"to be [[mesmerised]] ","to be [[baffled]] ",0.288274884223938,0.70418381690979,1,0,1,46,"Successful"
"the people who [[loved]] the 1989 paradiso will prefer this new version ","the people who [[rained]] the 1989 paradiso will prefer this new version ",0.16788679361343384,0.5549148321151733,1,0,1,48,"Successful"
"a [[lot]] of [[energy]] ","a [[plots]] of [[strom]] ",0.17565524578094482,0.700690507888794,1,0,1,30,"Successful"
"for its success on a [[patient]] viewer ","for its success on a [[morbid]] viewer ",0.06577062606811523,0.6303195953369141,1,0,1,24,"Successful"
"while tattoo borrows heavily from both seven and the silence of the lambs , it [[manages]] to maintain both a level of [[sophisticated]] intrigue and human-scale characters that suck the audience in . ","while tattoo borrows heavily from both seven and the silence of the lambs , it [[administers]] to maintain both a level of [[difficult]] intrigue and human-scale characters that suck the audience in . ",0.13785171508789062,0.5084612369537354,1,0,1,57,"Successful"
"this may be burns 's [[strongest]] film since the brothers mcmullen . ","this may be burns 's [[worst]] film since the brothers mcmullen . ",0.047077298164367676,0.8891346454620361,1,0,1,42,"Successful"
"[[turned]] down ","[[moved]] down ",0.3133699893951416,0.5544322729110718,0,1,0,47,"Successful"
"[[timely]] , tongue-in-cheek ","[[quickly]] , tongue-in-cheek ",0.1561792492866516,0.5676484704017639,1,0,1,25,"Successful"
"undramatic ","undramatic ",0.4823797345161438,0.4823797345161438,0,0,0,2,"Failed"
"the [[pile]] of [[useless]] actioners ","the [[velvet]] of [[dispensable]] actioners ",0.03635984659194946,0.3522801399230957,0,0,0,67,"Failed"
"morton [[deserves]] an [[oscar]] nomination . ","morton [[deserve]] an [[piglet]] nomination . ",0.10827940702438354,0.6803175210952759,1,0,1,21,"Successful"
"weirdly [[engaging]] and [[unpredictable]] character pieces ","weirdly [[perpetrating]] and [[uncertain]] character pieces ",0.03809058666229248,0.655931830406189,1,0,1,70,"Successful"
"efficiency and an [[affection]] for the period ","efficiency and an [[morbid]] for the period ",0.0827634334564209,0.6165158748626709,1,0,1,46,"Successful"
