"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[moving]] tale ","[[movin]] tale ",0.04669696092605591,0.5312910079956055,1,0,1,7,"Successful"
"no surprises ","no surprises ",0.3101581931114197,0.3101581931114197,0,0,0,6,"Failed"
"[[crawls]] along ","[[rawls]] along ",0.35908687114715576,0.414495587348938,0,0,0,11,"Failed"
"sure mainstream audiences will be [[baffled]] ","sure mainstream audiences will be [[affled]] ",0.367908775806427,0.5224610567092896,0,1,0,9,"Successful"
"[[begins]] to [[resemble]] the [[shapeless]] , [[grasping]] actors ' [[workshop]] that it is . ","[[beVgins]] to [[resbmble]] the [[hapeless]] , [[gBasping]] actors ' [[worUshop]] that it is . ",0.08361804485321045,0.28794246912002563,0,0,0,31,"Failed"
"oddly [[humorous]] to tediously sentimental ","oddly [[hLumorous]] to tediously sentimental ",0.15453457832336426,0.7466198205947876,1,0,1,9,"Successful"
"[[grabs]] you in the dark and shakes you vigorously for its duration . ","[[garbs]] you in the dark and shakes you vigorously for its duration . ",0.09192508459091187,0.5499950647354126,1,0,1,10,"Successful"
"lonely ","lonely ",0.4217943549156189,0.4217943549156189,0,0,0,6,"Failed"
"it 's the type of [[film]] about growing up that we do n't see often enough these days : [[realistic]] , urgent ","it 's the type of [[fAilm]] about growing up that we do n't see often enough these days : [[raelistic]] , urgent ",0.05321335792541504,0.6383321285247803,1,0,1,19,"Successful"
"there is a certain sense of experimentation and improvisation to this film that may not always work , but ","there is a certain sense of experimentation and improvisation to this film that may not always work , but ",0.9048880934715271,0.9048880934715271,1,1,0,1,"Skipped"
"has been ","has been ",0.6259631514549255,0.6259631514549255,0,0,1,1,"Skipped"
", [[cry]] and realize , ",", [[cr]] and realize , ",0.39188653230667114,0.9291728138923645,0,1,0,7,"Successful"
"does its [[best]] to [[work]] us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the [[lush]] [[scenery]] of the [[cotswolds]] . ","does its [[Ybest]] to [[Xwork]] us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the [[lus]] [[Vcenery]] of the [[cUtswolds]] . ",0.01733309030532837,0.6351973414421082,1,0,1,43,"Successful"
"told [[well]] by a [[master]] ","told [[Iell]] by a [[maser]] ",0.046732306480407715,0.6649351119995117,1,0,1,12,"Successful"
"from a [[ploddingly]] [[melodramatic]] [[structure]] ","from a [[pldodingly]] [[melodFamatic]] [[strqucture]] ",0.17177623510360718,0.3370811939239502,0,0,0,16,"Failed"
"a show forged in still-raw [[emotions]] ","a show forged in still-raw [[emFtions]] ",0.06279700994491577,0.5720340013504028,1,0,1,9,"Successful"
"to [[seem]] as [[long]] as the [[two]] year [[affair]] which is its subject ","to [[seQem]] as [[loFg]] as the [[tio]] year [[aflair]] which is its subject ",0.14170581102371216,0.2725600004196167,0,0,0,30,"Failed"
"of those crass , [[contrived]] sequels that not only fails on its own , but makes you second-guess your affection for the original ","of those crass , [[contrited]] sequels that not only fails on its own , but makes you second-guess your affection for the original ",0.39533549547195435,0.5531566143035889,0,1,0,13,"Successful"
"captivates ","captivates ",0.5294657349586487,0.5294657349586487,0,0,1,1,"Skipped"
"[[much]] of the [[cast]] is [[stiff]] or just [[plain]] [[bad]] . ","[[muGh]] of the [[csat]] is [[siff]] or just [[plaidn]] [[abd]] . ",0.030668556690216064,0.13440853357315063,0,0,0,26,"Failed"
"[[drag]] [[along]] the [[dead]] ( [[water]] ) [[weight]] of the other ","[[darg]] [[alng]] the [[Iead]] ( [[awter]] ) [[eight]] of the other ",0.0986589789390564,0.28241199254989624,0,0,0,26,"Failed"
"you [[could]] [[fit]] all of [[pootie]] [[tang]] in between its [[punchlines]] ","you [[coOld]] [[dfit]] all of [[opotie]] [[taRng]] in between its [[punchlinWes]] ",0.08054250478744507,0.25173425674438477,0,0,0,26,"Failed"
"the filling ","the filling ",0.5706900954246521,0.5706900954246521,0,0,1,1,"Skipped"
"it 's mildly [[interesting]] to ponder the peculiar american style of justice that plays out here , but ","it 's mildly [[intGeresting]] to ponder the peculiar american style of justice that plays out here , but ",0.25861263275146484,0.8338308334350586,1,0,1,12,"Successful"
"angelina jolie 's [[surprising]] [[flair]] for self-deprecating comedy ","angelina jolie 's [[suprprising]] [[flaig]] for self-deprecating comedy ",0.05515086650848389,0.6350334286689758,1,0,1,15,"Successful"
"queasy-stomached ","queasy-stomached ",0.3885385990142822,0.3885385990142822,0,0,0,6,"Failed"
"the ` [[ick]] ' in ` classic ","the ` [[gck]] ' in ` classic ",0.32354408502578735,0.357571005821228,0,0,0,13,"Failed"
"very [[choppy]] and [[monosyllabic]] ","very [[chXppy]] and [[moRosyllabic]] ",0.2553260326385498,0.4579518437385559,0,0,0,11,"Failed"
"psychedelic [[devices]] , [[special]] effects and [[backgrounds]] , ","psychedelic [[devicse]] , [[specTal]] effects and [[abckgrounds]] , ",0.04352927207946777,0.6171140670776367,1,0,1,18,"Successful"
"[[fails]] so [[fundamentally]] on [[every]] [[conventional]] [[level]] that it achieves some kind of goofy grandeur ","[[faile]] so [[Oundamentally]] on [[very]] [[conventinoal]] [[leSvel]] that it achieves some kind of goofy grandeur ",0.21175533533096313,0.4294402003288269,0,0,0,46,"Failed"
"a film really has to be [[exceptional]] to justify a three hour running [[time]] , and ","a film really has to be [[excepRtional]] to justify a three hour running [[tiem]] , and ",0.22072833776474,0.5055357217788696,1,0,1,17,"Successful"
"[[welcome]] with [[audiences]] ","[[kwelcome]] with [[adiences]] ",0.046880483627319336,0.5742759108543396,1,0,1,11,"Successful"
"everything in maid in manhattan is exceedingly [[pleasant]] , designed not to offend . ","everything in maid in manhattan is exceedingly [[pleasanc]] , designed not to offend . ",0.41253161430358887,0.9277726411819458,1,0,1,12,"Successful"
"the [[gorgeous]] locales and [[exceptional]] lead [[performances]] ","the [[gogreous]] locales and [[eceptional]] lead [[peQrformances]] ",0.02701801061630249,0.5745123624801636,1,0,1,18,"Successful"
"[[startling]] story ","[[Istartling]] story ",0.056181490421295166,0.5664706230163574,1,0,1,7,"Successful"
"do with [[imagination]] ","do with [[iJmagination]] ",0.48544418811798096,0.5918609499931335,1,0,1,6,"Successful"
"[[rage]] ","[[rafge]] ",0.37857139110565186,0.3885385990142822,0,0,0,6,"Failed"
"dumplings ","dumplings ",0.634786069393158,0.634786069393158,0,0,1,1,"Skipped"
"more [[interesting]] -- and , dare i say , ","more [[Zinteresting]] -- and , dare i say , ",0.09786176681518555,0.6333928108215332,1,0,1,8,"Successful"
"exactly assured in its execution ","exactly assured in its execution ",0.5965026021003723,0.5965026021003723,0,0,1,1,"Skipped"
"'ll keep watching the skies for his next project ","'ll keep watching the skies for his next project ",0.5155529975891113,0.5155529975891113,0,0,1,1,"Skipped"
"as [[tiresome]] as 9 ","as [[niresome]] as 9 ",0.2213159203529358,0.3551029562950134,0,0,0,7,"Failed"
"plot , characters , ","plot , characters , ",0.6449291706085205,0.6449291706085205,0,0,1,1,"Skipped"
"does not work ","does not work ",0.3341965675354004,0.3341965675354004,0,0,0,6,"Failed"
"that [[prevents]] them from [[firing]] on all [[cylinders]] ","that [[prevnets]] them from [[Kfiring]] on all [[cOylinders]] ",0.13041085004806519,0.2791692614555359,0,0,0,16,"Failed"
"seem self-consciously poetic and ","seem self-consciously poetic and ",0.6043345928192139,0.6043345928192139,0,0,1,1,"Skipped"
"back to a time when movies had more to do with imagination than market research . ","back to a time when movies had more to do with imagination than market research . ",0.7864137887954712,0.7864137887954712,0,0,1,1,"Skipped"
"has the stomach-knotting [[suspense]] of a legal thriller , while the testimony of witnesses lends the film a [[resonant]] undertone of tragedy ","has the stomach-knotting [[sudpense]] of a legal thriller , while the testimony of witnesses lends the film a [[esonant]] undertone of tragedy ",0.04916119575500488,0.6719506978988647,1,0,1,20,"Successful"
"authentic account of a historical event that 's far too tragic to merit such [[superficial]] treatment ","authentic account of a historical event that 's far too tragic to merit such [[sperficial]] treatment ",0.35276705026626587,0.5731391906738281,0,1,0,14,"Successful"
"[[satisfying]] ","[[saFtisfying]] ",0.060915589332580566,0.6114614009857178,1,0,1,6,"Successful"
"revolutionary [[spirit]] ","revolutionary [[cpirit]] ",0.04961991310119629,0.5666944980621338,1,0,1,7,"Successful"
"a crowd-pleaser , but then , ","a crowd-pleaser , but then , ",0.6112496852874756,0.6112496852874756,0,0,1,1,"Skipped"
"[[anemic]] , ","[[aEemic]] , ",0.2886509895324707,0.41328155994415283,0,0,0,6,"Failed"
"a rather simplistic one : grief drives her , love drives him , and a second chance to find [[love]] in the most unlikely place ","a rather simplistic one : grief drives her , love drives him , and a second chance to find [[loNve]] in the most unlikely place ",0.0513576865196228,0.5426595211029053,1,0,1,18,"Successful"
"[[spielberg]] 's first real [[masterpiece]] ","[[spielber]] 's first real [[masCterpiece]] ",0.03696310520172119,0.5075860619544983,1,0,1,13,"Successful"
"the [[plot]] ( other than its one good [[idea]] ) and the movie 's [[inescapable]] air of [[sleaziness]] ","the [[polt]] ( other than its one good [[Midea]] ) and the movie 's [[inescakable]] air of [[lseaziness]] ",0.04880821704864502,0.5072767734527588,0,1,0,25,"Successful"
"the obstacles of a [[predictable]] [[outcome]] and a [[screenplay]] that [[glosses]] over rafael 's evolution ","the obstacles of a [[prRedictable]] [[ouctome]] and a [[screenplaoy]] that [[gloRsses]] over rafael 's evolution ",0.09539228677749634,0.3990190625190735,0,0,0,34,"Failed"
"is a confusing melange of tones and styles , one moment a romantic trifle and the next a [[turgid]] drama . ","is a confusing melange of tones and styles , one moment a romantic trifle and the next a [[tugid]] drama . ",0.35789310932159424,0.6324256658554077,0,1,0,16,"Successful"
"while peppering the pages with [[memorable]] zingers ","while peppering the pages with [[memdorable]] zingers ",0.054362952709198,0.5034465789794922,1,0,1,9,"Successful"
"falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries . ","falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries . ",0.5883442163467407,0.5883442163467407,1,1,0,1,"Skipped"
", truths [[emerge]] . ",", truths [[eimerge]] . ",0.08110207319259644,0.593345046043396,1,0,1,7,"Successful"
"those words ","those words ",0.5460666418075562,0.5460666418075562,0,0,1,1,"Skipped"
"the [[film]] has a [[terrific]] [[look]] and salma hayek has a feel for the character at all stages of her [[life]] . ","the [[cfilm]] has a [[tegrrific]] [[Alook]] and salma hayek has a feel for the character at all stages of her [[lif]] . ",0.025539875030517578,0.6337419748306274,1,0,1,25,"Successful"
"by [[cliches]] , [[painful]] [[improbability]] and [[murky]] points ","by [[cliQches]] , [[painVul]] [[imprHbability]] and [[Kurky]] points ",0.08027839660644531,0.39741700887680054,0,0,0,26,"Failed"
"generous , [[inspiring]] [[film]] ","generous , [[inspiriQg]] [[fil]] ",0.03294616937637329,0.5463711619377136,1,0,1,12,"Successful"
"[[tossed]] off ","[[tgossed]] off ",0.2998530864715576,0.3553207516670227,0,0,0,6,"Failed"
"this [[shocking]] testament to [[anti-semitism]] and neo-fascism ","this [[shocing]] testament to [[aEti-semitism]] and neo-fascism ",0.3299737572669983,0.41982632875442505,0,0,0,21,"Failed"
"of more appealing holiday-season product ","of more appealing holiday-season product ",0.5850794315338135,0.5850794315338135,0,0,1,1,"Skipped"
"[[sloppy]] , made-for-movie comedy special ","[[Nsloppy]] , made-for-movie comedy special ",0.33998483419418335,0.4649221897125244,0,0,0,20,"Failed"
"a [[thoughtful]] and [[unflinching]] examination of an alternative [[lifestyle]] ","a [[thoghtful]] and [[nflinching]] examination of an alternative [[liestyle]] ",0.06240135431289673,0.6614574193954468,1,0,1,18,"Successful"
"[[like]] a [[giant]] [[commercial]] for universal [[studios]] , where [[much]] of the [[action]] takes place ","[[lijke]] a [[giat]] [[comhmercial]] for universal [[studioxs]] , where [[juch]] of the [[actin]] takes place ",0.1185033917427063,0.3416057229042053,0,0,0,44,"Failed"
"dialogue and [[sharp]] ","dialogue and [[sarp]] ",0.06675612926483154,0.5848309993743896,1,0,1,7,"Successful"
"the stunt work is top-notch ; the dialogue and drama often food-spittingly [[funny]] . ","the stunt work is top-notch ; the dialogue and drama often food-spittingly [[funy]] . ",0.05533653497695923,0.5764752626419067,1,0,1,13,"Successful"
"graduated ","graduated ",0.599503755569458,0.599503755569458,0,0,1,1,"Skipped"
"nohe 's documentary about the event is [[sympathetic]] without being gullible ","nohe 's documentary about the event is [[symXathetic]] without being gullible ",0.05696368217468262,0.5557949542999268,1,0,1,11,"Successful"
"enriched ","enriched ",0.5339010953903198,0.5339010953903198,0,0,1,1,"Skipped"
"to take an entirely [[stale]] concept and push it through the audience 's meat grinder one more time ","to take an entirely [[stole]] concept and push it through the audience 's meat grinder one more time ",0.1218138337135315,0.7645471692085266,0,1,0,15,"Successful"
"a pretty [[decent]] kid-pleasing ","a pretty [[daecent]] kid-pleasing ",0.07766085863113403,0.5905226469039917,1,0,1,8,"Successful"
"[[unrecoverable]] ","[[qunrecoverable]] ",0.3107265830039978,0.3885385990142822,0,0,0,6,"Failed"
"that [[manages]] to invest real [[humor]] ","that [[maanges]] to invest real [[hSmor]] ",0.0539361834526062,0.5775700807571411,1,0,1,13,"Successful"
"[[articulate]] , grown-up voice ","[[articulatV]] , grown-up voice ",0.07065719366073608,0.5442978143692017,1,0,1,8,"Successful"
"[[commercialism]] all in the same movie ","[[commercialis]] all in the same movie ",0.20960211753845215,0.2649482488632202,0,0,0,11,"Failed"
"nifty ","nifty ",0.536658525466919,0.536658525466919,0,0,1,1,"Skipped"
"'s an [[exhilarating]] place to [[visit]] , this laboratory of [[laughter]] . ","'s an [[exhialrating]] place to [[vist]] , this laboratory of [[aughter]] . ",0.05868285894393921,0.7389273643493652,1,0,1,17,"Successful"
"a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of [[one]] 's actions . ","a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of [[oen]] 's actions . ",0.4695497751235962,0.5752766728401184,1,0,1,15,"Successful"
"some [[delightful]] work on indie [[projects]] ","some [[deFlightful]] work on indie [[pKojects]] ",0.04537975788116455,0.5800895690917969,1,0,1,13,"Successful"
"making up for any flaws that come later ","making up for any flaws that come later ",0.7188533544540405,0.7188533544540405,0,0,1,1,"Skipped"
"[[terrific]] effort ","[[terKific]] effort ",0.046444058418273926,0.599098265171051,1,0,1,7,"Successful"
"the courage to go over the top and movies that do n't care about being stupid ","the courage to go over the top and movies that do n't care about being stupid ",0.9562674760818481,0.9562674760818481,0,0,1,1,"Skipped"
"xmas ","xmas ",0.5830063223838806,0.5830063223838806,0,0,1,1,"Skipped"
", it does give exposure to some [[talented]] performers ",", it does give exposure to some [[tajlented]] performers ",0.04244488477706909,0.502097487449646,1,0,1,9,"Successful"
"a [[cheap]] [[scam]] ","a [[cehap]] [[csam]] ",0.22781062126159668,0.3837169408798218,0,0,0,11,"Failed"
"once one experiences mr. haneke 's own sadistic [[tendencies]] toward his audience , one is left with a [[sour]] taste in one 's [[mouth]] , and [[little]] [[else]] . ","once one experiences mr. haneke 's own sadistic [[ftendencies]] toward his audience , one is left with a [[Eour]] taste in one 's [[Houth]] , and [[litlte]] [[ezse]] . ",0.3489001393318176,0.5755699872970581,0,1,0,37,"Successful"
"does all of this , and more , while remaining one of the most savagely [[hilarious]] social critics this side of [[jonathan]] [[swift]] . ","does all of this , and more , while remaining one of the most savagely [[hilUarious]] social critics this side of [[jnathan]] [[sAwift]] . ",0.03134191036224365,0.5913957953453064,1,0,1,22,"Successful"
"falling into the hollywood trap and making a [[vanity]] project with [[nothing]] new to offer ","falling into the hollywood trap and making a [[vIanity]] project with [[noting]] new to offer ",0.21145057678222656,0.5115401744842529,0,1,0,18,"Successful"
"[[paints]] a [[grand]] [[picture]] of an [[era]] and ","[[pants]] a [[gand]] [[aicture]] of an [[erH]] and ",0.044329166412353516,0.5981599688529968,1,0,1,21,"Successful"
"of a balanced [[film]] that explains the zeitgeist that is the x games ","of a balanced [[ffilm]] that explains the zeitgeist that is the x games ",0.09065359830856323,0.6347694396972656,1,0,1,11,"Successful"
"the film [[runs]] on a [[little]] [[longer]] than it [[needs]] to -- muccino [[either]] does [[n't]] [[notice]] when his [[story]] [[ends]] or just [[ca]] [[n't]] tear himself away from the characters -- ","the film [[urns]] on a [[litle]] [[Hlonger]] than it [[nees]] to -- muccino [[eitehr]] does [[n'f]] [[nDtice]] when his [[stry]] [[edns]] or just [[cE]] [[n']] tear himself away from the characters -- ",0.03682100772857666,0.05208498239517212,0,0,0,77,"Failed"
"it is a [[likable]] story , told with [[competence]] . ","it is a [[Qlikable]] story , told with [[coQpetence]] . ",0.05761510133743286,0.5807667970657349,1,0,1,12,"Successful"
"originality is [[sorely]] [[lacking]] . ","originality is [[orely]] [[Alacking]] . ",0.20858275890350342,0.42404860258102417,0,0,0,16,"Failed"
"[[especially]] because [[half]] [[past]] [[dead]] is [[like]] the rock on a [[wal-mart]] [[budget]] ","[[specially]] because [[hlf]] [[apst]] [[dZad]] is [[ike]] the rock on a [[Ewal-mart]] [[bdget]] ",0.04468810558319092,0.2602717876434326,0,0,0,41,"Failed"
"the emotional [[overload]] of female [[angst]] [[irreparably]] [[drags]] the film down . ","the emotional [[oerload]] of female [[agst]] [[imreparably]] [[drasg]] the film down . ",0.11462104320526123,0.33560335636138916,0,0,0,36,"Failed"
"balanced by a [[rich]] visual [[clarity]] and [[deeply]] ","balanced by a [[rcich]] visual [[claaity]] and [[deepFly]] ",0.02519911527633667,0.5239447951316833,1,0,1,17,"Successful"
"along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ","along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ",0.6013998985290527,0.6013998985290527,0,0,1,1,"Skipped"
"no-nonsense authority ","no-nonsense authority ",0.5337198972702026,0.5337198972702026,0,0,1,1,"Skipped"
"[[idiocy]] ","[[diocy]] ",0.31537914276123047,0.3885385990142822,0,0,0,6,"Failed"
"moviegoers for [[real]] characters and [[compelling]] plots ","moviegoers for [[Jeal]] characters and [[cmopelling]] plots ",0.08992010354995728,0.7774323225021362,1,0,1,14,"Successful"
", visually [[graceful]] ",", visually [[ggraceful]] ",0.056083858013153076,0.521750807762146,1,0,1,7,"Successful"
"[[sappiness]] ","[[sappineas]] ",0.32267946004867554,0.3885385990142822,0,0,0,6,"Failed"
"the [[picture]] [[uses]] [[humor]] and a [[heartfelt]] conviction to tell a story about discovering your destination in life , but [[also]] acknowledging the [[places]] , and the people , from [[whence]] you [[came]] ","the [[pitcure]] [[usels]] [[hImor]] and a [[ehartfelt]] conviction to tell a story about discovering your destination in life , but [[aso]] acknowledging the [[laces]] , and the people , from [[wence]] you [[cPme]] ",0.019203782081604004,0.6130193471908569,1,0,1,49,"Successful"
"[[loose]] ","[[lose]] ",0.34704744815826416,0.4053305387496948,0,0,0,6,"Failed"
"looking and [[stylish]] ","looking and [[styliszh]] ",0.047282397747039795,0.5207257270812988,1,0,1,7,"Successful"
"the three leads produce adequate performances , but ","the three leads produce adequate performances , but ",0.5380158424377441,0.5380158424377441,0,0,1,1,"Skipped"
"drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film [[allows]] us to chuckle through the angst ","drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film [[alOlows]] us to chuckle through the angst ",0.4941481351852417,0.7230035066604614,1,0,1,19,"Successful"
"a [[beautiful]] [[film]] to watch ","a [[beahutiful]] [[Bilm]] to watch ",0.0372319221496582,0.596835732460022,1,0,1,12,"Successful"
"writer-director [[david]] jacobson ","writer-director [[advid]] jacobson ",0.08311712741851807,0.6009986400604248,1,0,1,8,"Successful"
"'s on saturday [[morning]] [[tv]] especially the pseudo-educational stuff we all [[ca]] [[n't]] stand ","'s on saturday [[moPning]] [[v]] especially the pseudo-educational stuff we all [[a]] '[[nt]] stand ",0.0879359245300293,0.4042980670928955,0,0,0,46,"Failed"
"[[neither]] romantic nor comedic ","[[neithe]] romantic nor comedic ",0.27537864446640015,0.3777477741241455,0,0,0,16,"Failed"
"the movie [[dawdle]] ","the movie [[dadwle]] ",0.25295424461364746,0.3644922971725464,0,0,0,11,"Failed"
"with fewer deliberate laughs , more [[inadvertent]] ones and stunningly [[trite]] songs ","with fewer deliberate laughs , more [[dinadvertent]] ones and stunningly [[trie]] songs ",0.07321768999099731,0.916824996471405,0,1,0,17,"Successful"
"[[good-natured]] and sometimes quite [[funny]] ","[[goaod-natured]] and sometimes quite [[fnny]] ",0.054772019386291504,0.6129897832870483,1,0,1,11,"Successful"
"a [[complete]] [[waste]] of [[time]] ","a [[comlete]] [[wasye]] of [[tim]] ",0.24205011129379272,0.40769749879837036,0,0,0,16,"Failed"
"[[largely]] [[devoid]] ","[[lSargely]] [[deoid]] ",0.20422667264938354,0.3702666759490967,0,0,0,10,"Failed"
"to [[cheesier]] to [[cheesiest]] ","to [[cheesiDr]] to [[cheesieost]] ",0.25311827659606934,0.35942792892456055,0,0,0,10,"Failed"
"[[piece]] , a [[model]] of menacing atmosphere ","[[iece]] , a [[Rodel]] of menacing atmosphere ",0.10231679677963257,0.6662092208862305,1,0,1,13,"Successful"
"of last summer 's [[bloated]] [[effects]] ","of last summer 's [[bloatde]] [[effcts]] ",0.2220134139060974,0.4415239095687866,0,0,0,21,"Failed"
"a [[low-budget]] [[series]] on a [[uhf]] channel ","a [[lVow-budget]] [[esries]] on a [[ufh]] channel ",0.23309201002120972,0.3763260245323181,0,0,0,21,"Failed"
"[[satisfyingly]] scarifying , [[fresh]] and old-fashioned at the same [[time]] . ","[[sJatisfyingly]] scarifying , [[frese]] and old-fashioned at the same [[tiCme]] . ",0.12743860483169556,0.751422643661499,1,0,1,18,"Successful"
"[[proved]] too [[difficult]] a [[text]] to ` [[lick]] , ' [[despite]] the efforts of a first-rate cast ","[[jroved]] too [[dCifficult]] a [[tex]] to ` [[lcik]] , ' [[Odespite]] the efforts of a first-rate cast ",0.12629961967468262,0.3675661087036133,0,0,0,42,"Failed"
"use a few [[good]] laughs ","use a few [[gooM]] laughs ",0.05105268955230713,0.5762773752212524,1,0,1,7,"Successful"
"[[someone]] [[made]] off with your [[wallet]] ","[[osmeone]] [[madRe]] off with your [[walelt]] ",0.2417873740196228,0.41208142042160034,0,0,0,16,"Failed"
"'s a [[smartly]] directed , [[grown-up]] [[film]] of ideas . ","'s a [[sBmartly]] directed , [[gGrown-up]] [[fim]] of ideas . ",0.05069077014923096,0.7148337960243225,1,0,1,18,"Successful"
"[[dodge]] this one ","[[dhdge]] this one ",0.3903067111968994,0.4114078879356384,0,0,0,11,"Failed"
"this [[low-rent]] -- and [[even]] lower-wit -- [[rip-off]] of the [[farrelly]] brothers ' oeuvre ","this [[lo-wrent]] -- and [[evne]] lower-wit -- [[rif-off]] of the [[Lfarrelly]] brothers ' oeuvre ",0.06923621892929077,0.25763845443725586,0,0,0,36,"Failed"
"played [[game]] of [[absurd]] [[plot]] twists , [[idiotic]] [[court]] [[maneuvers]] and [[stupid]] [[characters]] that [[even]] [[freeman]] [[ca]] [[n't]] [[save]] it . ","played [[Yame]] of [[Obsurd]] [[polt]] twists , [[idiotiIc]] [[cRourt]] [[manQuvers]] and [[stpuid]] [[chaVacters]] that [[eveAn]] [[freman]] [[ac]] [[nt]] [[Oave]] it . ",0.03574860095977783,0.2128458023071289,0,0,0,75,"Failed"
"this does not [[really]] [[make]] the [[case]] the [[kissinger]] should be [[tried]] as a war [[criminal]] . ","this does not [[eally]] [[mke]] the [[cWse]] the [[kisJinger]] should be [[iried]] as a war [[cirminal]] . ",0.0476992130279541,0.11943906545639038,0,0,0,36,"Failed"
"benefit [[enormously]] from the cockettes ' camera craziness ","benefit [[Denormously]] from the cockettes ' camera craziness ",0.09817832708358765,0.6683777570724487,1,0,1,10,"Successful"
"in its sparkling [[beauty]] ","in its sparkling [[beatuy]] ",0.040819525718688965,0.523128867149353,1,0,1,7,"Successful"
"`` [[brown]] sugar '' [[admirably]] aspires to be more than another `` [[best]] man '' clone by weaving a theme throughout this funny [[film]] . ","`` [[brIwn]] sugar '' [[admGrably]] aspires to be more than another `` [[test]] man '' clone by weaving a theme throughout this funny [[pilm]] . ",0.026762425899505615,0.554122805595398,1,0,1,32,"Successful"
"[[features]] [[one]] of the most affecting depictions of a [[love]] affair ever committed to [[film]] . ","[[featurew]] [[oen]] of the most affecting depictions of a [[loe]] affair ever committed to [[flm]] . ",0.030512571334838867,0.7754743695259094,1,0,1,26,"Successful"
"( gulpilil ) is a [[commanding]] [[screen]] [[presence]] ","( gulpilil ) is a [[comanding]] [[scYreen]] [[prYesence]] ",0.03370898962020874,0.6385545134544373,1,0,1,17,"Successful"
"[[lively]] ","[[iively]] ",0.0581703782081604,0.6114614009857178,1,0,1,6,"Successful"
"it seem fresh again ","it seem fresh again ",0.5594081282615662,0.5594081282615662,0,0,1,1,"Skipped"
"[[tends]] to [[pile]] too [[many]] [[``]] [[serious]] [[issues]] '' on its [[plate]] at times , yet ","[[tenLs]] to [[pilae]] too [[manH]] [[R``]] [[esrious]] [[Eissues]] '' on its [[Yplate]] at times , yet ",0.08131957054138184,0.21508663892745972,0,0,0,45,"Failed"
"[[good]] guys and ","[[goos]] guys and ",0.0467454195022583,0.5165352821350098,1,0,1,7,"Successful"
"the [[movie]] is [[silly]] [[beyond]] [[comprehension]] , and ","the [[mjovie]] is [[silUly]] [[beyoPnd]] [[comLrehension]] , and ",0.17362231016159058,0.40467405319213867,0,0,0,21,"Failed"
"the dialogue and drama often food-spittingly [[funny]] ","the dialogue and drama often food-spittingly [[fbunny]] ",0.055634260177612305,0.55279541015625,1,0,1,10,"Successful"
"[[clumsily]] [[staged]] [[violence]] [[overshadows]] everything , including most of the actors . ","[[clmsily]] [[stYged]] [[vilence]] [[iovershadows]] everything , including most of the actors . ",0.24382257461547852,0.45890527963638306,0,0,0,36,"Failed"
"cannibal lust above the ordinary ","cannibal lust above the ordinary ",0.6496737003326416,0.6496737003326416,0,0,1,1,"Skipped"
"spinning a web of [[dazzling]] entertainment may be overstating it ","spinning a web of [[dIzzling]] entertainment may be overstating it ",0.08950424194335938,0.7074263095855713,1,0,1,11,"Successful"
"will remind them that hong kong action [[cinema]] is [[still]] [[alive]] and kicking . ","will remind them that hong kong action [[ciema]] is [[sitll]] [[alvie]] and kicking . ",0.03881704807281494,0.6786139011383057,1,0,1,21,"Successful"
"[[feels]] [[secondhand]] , familiar -- and not in a good way ","[[eels]] [[scondhand]] , familiar -- and not in a good way ",0.38421493768692017,0.9089593291282654,0,1,0,13,"Successful"
"spectacularly ","spectacularly ",0.5900217294692993,0.5900217294692993,0,0,1,1,"Skipped"
"construct a story with even a trace of dramatic interest ","construct a story with even a trace of dramatic interest ",0.806888222694397,0.806888222694397,1,1,0,1,"Skipped"
"conjures up the [[intoxicating]] fumes and emotional ghosts of a freshly [[painted]] [[rembrandt]] ","conjures up the [[intPoxicating]] fumes and emotional ghosts of a freshly [[panted]] [[rembrant]] ",0.03333383798599243,0.5811270475387573,1,0,1,21,"Successful"
"to [[break]] the [[tedium]] ","to [[beak]] the [[tediVum]] ",0.24193769693374634,0.3429678678512573,0,0,0,11,"Failed"
"the [[ridiculousness]] ","the [[rKdiculousness]] ",0.30892717838287354,0.3702666759490967,0,0,0,6,"Failed"
"well-done [[film]] ","well-done [[fim]] ",0.06462675333023071,0.6273688673973083,1,0,1,7,"Successful"
"'s not that funny ","'s not that funny ",0.47286343574523926,0.47286343574523926,0,0,0,6,"Failed"
